lon,lat,mean
-7.41787,39.8,0.07
-7.41787,39.9,0.07
-7.41787,40,0.07
-7.41787,40.1,0.07
-7.41787,40.2,0.07
-7.41787,40.3,0.06
-7.41787,40.4,0.06
-7.41787,40.5,0.06
-7.41787,40.6,0.06
-7.41787,40.7,0.06
-7.41787,40.8,0.06
-7.41787,40.9,0.06
-7.41787,41,0.06
-7.41787,41.1,0.05
-7.41787,41.2,0.05
-7.41787,41.3,0.05
-7.41787,41.4,0.05
-7.41787,41.5,0.05
-7.41787,41.6,0.05
-7.41787,41.7,0.05
-7.41787,41.8,0.05
-7.41787,41.9,0.05
-7.41787,42,0.05
-7.41787,42.1,0.05
-7.41787,42.2,0.05
-7.31787,36.9,0.19
-7.31787,37,0.18
-7.31787,37.1,0.17
-7.31787,37.2,0.16
-7.31787,37.3,0.15
-7.31787,37.4,0.13
-7.31787,37.5,0.12
-7.31787,37.6,0.12
-7.31787,37.7,0.11
-7.31787,37.8,0.1
-7.31787,37.9,0.1
-7.31787,38,0.09
-7.31787,38.1,0.09
-7.31787,38.2,0.09
-7.31787,38.3,0.09
-7.31787,38.4,0.08
-7.31787,38.5,0.08
-7.31787,38.6,0.08
-7.31787,38.7,0.08
-7.31787,38.8,0.08
-7.31787,38.9,0.08
-7.31787,39,0.08
-7.31787,39.1,0.08
-7.31787,39.2,0.08
-7.31787,39.3,0.07
-7.31787,39.4,0.07
-7.31787,39.5,0.07
-7.31787,39.6,0.07
-7.31787,39.7,0.07
-7.31787,39.8,0.07
-7.31787,39.9,0.07
-7.31787,40,0.07
-7.31787,40.1,0.07
-7.31787,40.2,0.06
-7.31787,40.3,0.06
-7.31787,40.4,0.06
-7.31787,40.5,0.06
-7.31787,40.6,0.06
-7.31787,40.7,0.06
-7.31787,40.8,0.06
-7.31787,40.9,0.06
-7.31787,41,0.05
-7.31787,41.1,0.05
-7.31787,41.2,0.05
-7.31787,41.3,0.05
-7.31787,41.4,0.05
-7.31787,41.5,0.05
-7.31787,41.6,0.05
-7.31787,41.7,0.05
-7.31787,41.8,0.05
-7.31787,41.9,0.05
-7.31787,42,0.05
-7.31787,42.1,0.05
-7.31787,42.2,0.05
-7.21787,37,0.18
-7.21787,37.1,0.17
-7.21787,37.2,0.16
-7.21787,37.3,0.14
-7.21787,37.4,0.13
-7.21787,37.5,0.12
-7.21787,37.6,0.11
-7.21787,37.7,0.1
-7.21787,37.8,0.1
-7.21787,37.9,0.09
-7.21787,38,0.09
-7.21787,38.1,0.09
-7.21787,38.2,0.09
-7.21787,38.3,0.08
-7.21787,38.4,0.08
-7.21787,38.5,0.08
-7.21787,38.6,0.08
-7.21787,38.7,0.08
-7.21787,38.8,0.08
-7.21787,38.9,0.07
-7.21787,39,0.07
-7.21787,39.1,0.07
-7.21787,39.2,0.07
-7.21787,39.3,0.07
-7.21787,39.4,0.07
-7.21787,39.5,0.07
-7.21787,39.6,0.07
-7.21787,39.7,0.07
-7.21787,39.8,0.07
-7.21787,39.9,0.07
-7.21787,40,0.06
-7.21787,40.1,0.06
-7.21787,40.2,0.06
-7.21787,40.3,0.06
-7.21787,40.4,0.06
-7.21787,40.5,0.06
-7.21787,40.6,0.06
-7.21787,40.7,0.06
-7.21787,40.8,0.06
-7.21787,40.9,0.05
-7.21787,41,0.05
-7.21787,41.1,0.05
-7.21787,41.2,0.05
-7.21787,41.3,0.05
-7.21787,41.4,0.05
-7.21787,41.5,0.05
-7.21787,41.6,0.05
-7.21787,41.7,0.05
-7.21787,41.8,0.05
-7.21787,41.9,0.05
-7.21787,42,0.05
-7.21787,42.1,0.05
-7.21787,42.2,0.05
-7.11787,37,0.17
-7.11787,37.1,0.16
-7.11787,37.2,0.15
-7.11787,37.3,0.14
-7.11787,37.4,0.13
-7.11787,37.5,0.12
-7.11787,37.6,0.11
-7.11787,37.7,0.1
-7.11787,37.8,0.1
-7.11787,37.9,0.09
-7.11787,38,0.09
-7.11787,38.1,0.08
-7.11787,38.2,0.08
-7.11787,38.3,0.08
-7.11787,38.4,0.08
-7.11787,38.5,0.08
-7.11787,38.6,0.08
-7.11787,38.7,0.07
-7.11787,38.8,0.07
-7.11787,38.9,0.07
-7.11787,39,0.07
-7.11787,39.1,0.07
-7.11787,39.2,0.07
-7.11787,39.3,0.07
-7.11787,39.4,0.07
-7.11787,39.5,0.07
-7.11787,39.6,0.07
-7.11787,39.7,0.06
-7.11787,39.8,0.06
-7.11787,39.9,0.06
-7.11787,40,0.06
-7.11787,40.1,0.06
-7.11787,40.2,0.06
-7.11787,40.3,0.06
-7.11787,40.4,0.06
-7.11787,40.5,0.06
-7.11787,40.6,0.06
-7.11787,40.7,0.05
-7.11787,40.8,0.05
-7.11787,40.9,0.05
-7.11787,41,0.05
-7.11787,41.1,0.05
-7.11787,41.2,0.05
-7.11787,41.3,0.05
-7.11787,41.4,0.05
-7.11787,41.5,0.05
-7.11787,41.6,0.05
-7.11787,41.7,0.05
-7.11787,41.8,0.05
-7.11787,41.9,0.05
-7.11787,42,0.05
-7.11787,42.1,0.05
-7.11787,42.2,0.05
-7.01787,36.9,0.18
-7.01787,37,0.17
-7.01787,37.1,0.16
-7.01787,37.2,0.15
-7.01787,37.3,0.13
-7.01787,37.4,0.12
-7.01787,37.5,0.11
-7.01787,37.6,0.1
-7.01787,37.7,0.1
-7.01787,37.8,0.09
-7.01787,37.9,0.09
-7.01787,38,0.08
-7.01787,38.1,0.08
-7.01787,38.2,0.08
-7.01787,38.3,0.08
-7.01787,38.4,0.08
-7.01787,38.5,0.07
-7.01787,38.6,0.07
-7.01787,38.7,0.07
-7.01787,38.8,0.07
-7.01787,38.9,0.07
-7.01787,39,0.07
-7.01787,39.1,0.07
-7.01787,39.2,0.07
-7.01787,39.3,0.07
-7.01787,39.4,0.06
-7.01787,39.5,0.06
-7.01787,39.6,0.06
-7.01787,39.7,0.06
-7.01787,39.8,0.06
-7.01787,39.9,0.06
-7.01787,40,0.06
-7.01787,40.1,0.06
-7.01787,40.2,0.06
-7.01787,40.3,0.06
-7.01787,40.4,0.06
-7.01787,40.5,0.06
-7.01787,40.6,0.05
-7.01787,40.7,0.05
-7.01787,40.8,0.05
-7.01787,40.9,0.05
-7.01787,41,0.05
-7.01787,41.1,0.05
-7.01787,41.2,0.05
-7.01787,41.3,0.05
-7.01787,41.4,0.05
-7.01787,41.5,0.05
-7.01787,41.6,0.05
-7.01787,41.7,0.05
-7.01787,41.8,0.05
-7.01787,41.9,0.05
-7.01787,42,0.05
-7.01787,42.1,0.04
-7.01787,42.2,0.04
-6.91787,36.9,0.17
-6.91787,37,0.16
-6.91787,37.1,0.15
-6.91787,37.2,0.14
-6.91787,37.3,0.13
-6.91787,37.4,0.12
-6.91787,37.5,0.11
-6.91787,37.6,0.1
-6.91787,37.7,0.09
-6.91787,37.8,0.09
-6.91787,37.9,0.08
-6.91787,38,0.08
-6.91787,38.1,0.08
-6.91787,38.2,0.08
-6.91787,38.3,0.07
-6.91787,38.4,0.07
-6.91787,38.5,0.07
-6.91787,38.6,0.07
-6.91787,38.7,0.07
-6.91787,38.8,0.07
-6.91787,38.9,0.07
-6.91787,39,0.07
-6.91787,39.1,0.06
-6.91787,39.2,0.06
-6.91787,39.3,0.06
-6.91787,39.4,0.06
-6.91787,39.5,0.06
-6.91787,39.6,0.06
-6.91787,39.7,0.06
-6.91787,39.8,0.06
-6.91787,39.9,0.06
-6.91787,40,0.06
-6.91787,40.1,0.06
-6.91787,40.2,0.06
-6.91787,40.3,0.06
-6.91787,40.4,0.05
-6.91787,40.5,0.05
-6.91787,40.6,0.05
-6.91787,40.7,0.05
-6.91787,40.8,0.05
-6.91787,40.9,0.05
-6.91787,41,0.05
-6.91787,41.1,0.05
-6.91787,41.2,0.05
-6.91787,41.3,0.05
-6.91787,41.4,0.05
-6.91787,41.5,0.05
-6.91787,41.6,0.05
-6.91787,41.7,0.05
-6.91787,41.8,0.05
-6.91787,41.9,0.04
-6.91787,42,0.04
-6.91787,42.1,0.04
-6.91787,42.2,0.04
-6.81787,36.9,0.16
-6.81787,37,0.16
-6.81787,37.1,0.15
-6.81787,37.2,0.13
-6.81787,37.3,0.12
-6.81787,37.4,0.11
-6.81787,37.5,0.1
-6.81787,37.6,0.1
-6.81787,37.7,0.09
-6.81787,37.8,0.09
-6.81787,37.9,0.08
-6.81787,38,0.08
-6.81787,38.1,0.07
-6.81787,38.2,0.07
-6.81787,38.3,0.07
-6.81787,38.4,0.07
-6.81787,38.5,0.07
-6.81787,38.6,0.07
-6.81787,38.7,0.07
-6.81787,38.8,0.06
-6.81787,38.9,0.06
-6.81787,39,0.06
-6.81787,39.1,0.06
-6.81787,39.2,0.06
-6.81787,39.3,0.06
-6.81787,39.4,0.06
-6.81787,39.5,0.06
-6.81787,39.6,0.06
-6.81787,39.7,0.06
-6.81787,39.8,0.06
-6.81787,39.9,0.06
-6.81787,40,0.06
-6.81787,40.1,0.06
-6.81787,40.2,0.05
-6.81787,40.3,0.05
-6.81787,40.4,0.05
-6.81787,40.5,0.05
-6.81787,40.6,0.05
-6.81787,40.7,0.05
-6.81787,40.8,0.05
-6.81787,40.9,0.05
-6.81787,41,0.05
-6.81787,41.1,0.05
-6.81787,41.2,0.05
-6.81787,41.3,0.05
-6.81787,41.4,0.05
-6.81787,41.5,0.05
-6.81787,41.6,0.05
-6.81787,41.7,0.04
-6.81787,41.8,0.04
-6.81787,41.9,0.04
-6.81787,42,0.04
-6.81787,42.1,0.04
-6.81787,42.2,0.04
-6.71787,36.9,0.15
-6.71787,37,0.15
-6.71787,37.1,0.14
-6.71787,37.2,0.13
-6.71787,37.3,0.12
-6.71787,37.4,0.11
-6.71787,37.5,0.1
-6.71787,37.6,0.09
-6.71787,37.7,0.09
-6.71787,37.8,0.08
-6.71787,37.9,0.08
-6.71787,38,0.07
-6.71787,38.1,0.07
-6.71787,38.2,0.07
-6.71787,38.3,0.07
-6.71787,38.4,0.07
-6.71787,38.5,0.06
-6.71787,38.6,0.06
-6.71787,38.7,0.06
-6.71787,38.8,0.06
-6.71787,38.9,0.06
-6.71787,39,0.06
-6.71787,39.1,0.06
-6.71787,39.2,0.06
-6.71787,39.3,0.06
-6.71787,39.4,0.06
-6.71787,39.5,0.06
-6.71787,39.6,0.06
-6.71787,39.7,0.06
-6.71787,39.8,0.06
-6.71787,39.9,0.05
-6.71787,40,0.05
-6.71787,40.1,0.05
-6.71787,40.2,0.05
-6.71787,40.3,0.05
-6.71787,40.4,0.05
-6.71787,40.5,0.05
-6.71787,40.6,0.05
-6.71787,40.7,0.05
-6.71787,40.8,0.05
-6.71787,40.9,0.05
-6.71787,41,0.05
-6.71787,41.1,0.05
-6.71787,41.2,0.05
-6.71787,41.3,0.05
-6.71787,41.4,0.04
-6.71787,41.5,0.04
-6.71787,41.6,0.04
-6.71787,41.7,0.04
-6.71787,41.8,0.04
-6.71787,41.9,0.04
-6.71787,42,0.04
-6.71787,42.1,0.04
-6.71787,42.2,0.04
-6.61787,36.9,0.15
-6.61787,37,0.14
-6.61787,37.1,0.13
-6.61787,37.2,0.12
-6.61787,37.3,0.11
-6.61787,37.4,0.11
-6.61787,37.5,0.1
-6.61787,37.6,0.09
-6.61787,37.7,0.08
-6.61787,37.8,0.08
-6.61787,37.9,0.08
-6.61787,38,0.07
-6.61787,38.1,0.07
-6.61787,38.2,0.07
-6.61787,38.3,0.06
-6.61787,38.4,0.06
-6.61787,38.5,0.06
-6.61787,38.6,0.06
-6.61787,38.7,0.06
-6.61787,38.8,0.06
-6.61787,38.9,0.06
-6.61787,39,0.06
-6.61787,39.1,0.06
-6.61787,39.2,0.06
-6.61787,39.3,0.06
-6.61787,39.4,0.06
-6.61787,39.5,0.05
-6.61787,39.6,0.05
-6.61787,39.7,0.05
-6.61787,39.8,0.05
-6.61787,39.9,0.05
-6.61787,40,0.05
-6.61787,40.1,0.05
-6.61787,40.2,0.05
-6.61787,40.3,0.05
-6.61787,40.4,0.05
-6.61787,40.5,0.05
-6.61787,40.6,0.05
-6.61787,40.7,0.05
-6.61787,40.8,0.05
-6.61787,40.9,0.05
-6.61787,41,0.04
-6.61787,41.1,0.04
-6.61787,41.2,0.04
-6.61787,41.3,0.04
-6.61787,41.4,0.04
-6.61787,41.5,0.04
-6.61787,41.6,0.04
-6.61787,41.7,0.04
-6.61787,41.8,0.04
-6.61787,41.9,0.04
-6.61787,42,0.04
-6.61787,42.1,0.04
-6.61787,42.2,0.04
-6.51787,36.9,0.14
-6.51787,37,0.13
-6.51787,37.1,0.12
-6.51787,37.2,0.12
-6.51787,37.3,0.11
-6.51787,37.4,0.1
-6.51787,37.5,0.09
-6.51787,37.6,0.09
-6.51787,37.7,0.08
-6.51787,37.8,0.08
-6.51787,37.9,0.07
-6.51787,38,0.07
-6.51787,38.1,0.07
-6.51787,38.2,0.06
-6.51787,38.3,0.06
-6.51787,38.4,0.06
-6.51787,38.5,0.06
-6.51787,38.6,0.06
-6.51787,38.7,0.06
-6.51787,38.8,0.06
-6.51787,38.9,0.06
-6.51787,39,0.06
-6.51787,39.1,0.05
-6.51787,39.2,0.05
-6.51787,39.3,0.05
-6.51787,39.4,0.05
-6.51787,39.5,0.05
-6.51787,39.6,0.05
-6.51787,39.7,0.05
-6.51787,39.8,0.05
-6.51787,39.9,0.05
-6.51787,40,0.05
-6.51787,40.1,0.05
-6.51787,40.2,0.05
-6.51787,40.3,0.05
-6.51787,40.4,0.04
-6.51787,40.5,0.04
-6.51787,40.6,0.04
-6.51787,40.7,0.04
-6.51787,40.8,0.04
-6.51787,40.9,0.04
-6.51787,41,0.04
-6.51787,41.1,0.04
-6.51787,41.2,0.04
-6.51787,41.3,0.04
-6.51787,41.4,0.04
-6.51787,41.5,0.04
-6.51787,41.6,0.04
-6.51787,41.7,0.04
-6.51787,41.8,0.04
-6.51787,41.9,0.04
-6.51787,42,0.04
-6.51787,42.1,0.04
-6.51787,42.2,0.04
-6.41787,36.9,0.13
-6.41787,37,0.12
-6.41787,37.1,0.12
-6.41787,37.2,0.11
-6.41787,37.3,0.11
-6.41787,37.4,0.1
-6.41787,37.5,0.09
-6.41787,37.6,0.08
-6.41787,37.7,0.08
-6.41787,37.8,0.07
-6.41787,37.9,0.07
-6.41787,38,0.07
-6.41787,38.1,0.06
-6.41787,38.2,0.06
-6.41787,38.3,0.06
-6.41787,38.4,0.06
-6.41787,38.5,0.06
-6.41787,38.6,0.06
-6.41787,38.7,0.06
-6.41787,38.8,0.05
-6.41787,38.9,0.05
-6.41787,39,0.05
-6.41787,39.1,0.05
-6.41787,39.2,0.05
-6.41787,39.3,0.05
-6.41787,39.4,0.05
-6.41787,39.5,0.05
-6.41787,39.6,0.05
-6.41787,39.7,0.05
-6.41787,39.8,0.05
-6.41787,39.9,0.05
-6.41787,40,0.05
-6.41787,40.1,0.05
-6.41787,40.2,0.04
-6.41787,40.3,0.04
-6.41787,40.4,0.04
-6.41787,40.5,0.04
-6.41787,40.6,0.04
-6.41787,40.7,0.04
-6.41787,40.8,0.04
-6.41787,40.9,0.04
-6.41787,41,0.04
-6.41787,41.1,0.04
-6.41787,41.2,0.04
-6.41787,41.3,0.04
-6.41787,41.4,0.04
-6.41787,41.5,0.04
-6.41787,41.6,0.04
-6.41787,41.7,0.04
-6.41787,41.8,0.04
-6.41787,41.9,0.04
-6.41787,42,0.04
-6.41787,42.1,0.04
-6.41787,42.2,0.04
-6.31787,36.9,0.12
-6.31787,37,0.12
-6.31787,37.1,0.11
-6.31787,37.2,0.11
-6.31787,37.3,0.1
-6.31787,37.4,0.1
-6.31787,37.5,0.09
-6.31787,37.6,0.08
-6.31787,37.7,0.08
-6.31787,37.8,0.07
-6.31787,37.9,0.07
-6.31787,38,0.06
-6.31787,38.1,0.06
-6.31787,38.2,0.06
-6.31787,38.3,0.06
-6.31787,38.4,0.06
-6.31787,38.5,0.06
-6.31787,38.6,0.05
-6.31787,38.7,0.05
-6.31787,38.8,0.05
-6.31787,38.9,0.05
-6.31787,39,0.05
-6.31787,39.1,0.05
-6.31787,39.2,0.05
-6.31787,39.3,0.05
-6.31787,39.4,0.05
-6.31787,39.5,0.05
-6.31787,39.6,0.05
-6.31787,39.7,0.05
-6.31787,39.8,0.05
-6.31787,39.9,0.05
-6.31787,40,0.04
-6.31787,40.1,0.04
-6.31787,40.2,0.04
-6.31787,40.3,0.04
-6.31787,40.4,0.04
-6.31787,40.5,0.04
-6.31787,40.6,0.04
-6.31787,40.7,0.04
-6.31787,40.8,0.04
-6.31787,40.9,0.04
-6.31787,41,0.04
-6.31787,41.1,0.04
-6.31787,41.2,0.04
-6.31787,41.3,0.04
-6.31787,41.4,0.04
-6.31787,41.5,0.04
-6.31787,41.6,0.04
-6.31787,41.7,0.04
-6.31787,41.8,0.04
-6.31787,41.9,0.04
-6.31787,42,0.04
-6.31787,42.1,0.04
-6.31787,42.2,0.04
-6.21787,36.9,0.12
-6.21787,37,0.11
-6.21787,37.1,0.11
-6.21787,37.2,0.1
-6.21787,37.3,0.1
-6.21787,37.4,0.09
-6.21787,37.5,0.09
-6.21787,37.6,0.08
-6.21787,37.7,0.07
-6.21787,37.8,0.07
-6.21787,37.9,0.07
-6.21787,38,0.06
-6.21787,38.1,0.06
-6.21787,38.2,0.06
-6.21787,38.3,0.06
-6.21787,38.4,0.05
-6.21787,38.5,0.05
-6.21787,38.6,0.05
-6.21787,38.7,0.05
-6.21787,38.8,0.05
-6.21787,38.9,0.05
-6.21787,39,0.05
-6.21787,39.1,0.05
-6.21787,39.2,0.05
-6.21787,39.3,0.05
-6.21787,39.4,0.05
-6.21787,39.5,0.05
-6.21787,39.6,0.05
-6.21787,39.7,0.05
-6.21787,39.8,0.04
-6.21787,39.9,0.04
-6.21787,40,0.04
-6.21787,40.1,0.04
-6.21787,40.2,0.04
-6.21787,40.3,0.04
-6.21787,40.4,0.04
-6.21787,40.5,0.04
-6.21787,40.6,0.04
-6.21787,40.7,0.04
-6.21787,40.8,0.04
-6.21787,40.9,0.04
-6.21787,41,0.04
-6.21787,41.1,0.04
-6.21787,41.2,0.04
-6.21787,41.3,0.04
-6.21787,41.4,0.04
-6.21787,41.5,0.04
-6.21787,41.6,0.04
-6.21787,41.7,0.04
-6.21787,41.8,0.04
-6.21787,41.9,0.04
-6.21787,42,0.04
-6.21787,42.1,0.04
-6.21787,42.2,0.04
