lon,lat,mean
-8.31787,38.1,0.1096796
-8.31787,38.2,0.1139281
-8.31787,38.3,0.1174203
-8.31787,38.4,0.1197348
-8.31787,38.5,0.1221108
-8.31787,38.6,0.1250101
-8.31787,38.7,0.1273438
-8.31787,38.8,0.1291541
-8.31787,38.9,0.130572
-8.31787,39,0.1312228
-8.31787,39.1,0.1305228
-8.31787,39.2,0.1279227
-8.31787,39.3,0.1256714
-8.31787,39.4,0.1221752
-8.31787,39.5,0.1130202
-8.31787,39.6,0.1040715
-8.31787,39.7,0.09811101
-8.31787,39.8,0.09374509
-8.31787,39.9,0.08922245
-8.31787,40,0.0851825
-8.31787,40.1,0.08172414
-8.31787,40.2,0.0795709
-8.31787,40.3,0.07756805
-8.31787,40.4,0.07588714
-8.31787,40.5,0.07330079
-8.31787,40.6,0.07137509
-8.31787,40.7,0.06976074
-8.31787,40.8,0.06790027
-8.31787,40.9,0.06575624
-8.31787,41,0.0638644
-8.31787,41.1,0.06238832
-8.31787,41.2,0.06098504
-8.31787,41.3,0.05952887
-8.31787,41.4,0.05814092
-8.31787,41.5,0.05708316
-8.31787,41.6,0.05625927
-8.31787,41.7,0.05546024
-8.31787,41.8,0.05477173
-8.31787,41.9,0.05414063
-8.31787,42,0.05363798
-8.31787,42.1,0.05324077
-8.31787,42.2,0.05281385
-8.21787,36.9,0.2529489
-8.21787,37,0.2184601
-8.21787,37.1,0.1978325
-8.21787,37.2,0.1853731
-8.21787,37.3,0.1737242
-8.21787,37.4,0.1611278
-8.21787,37.5,0.1431094
-8.21787,37.6,0.1301573
-8.21787,37.7,0.1215201
-8.21787,37.8,0.1144594
-8.21787,37.9,0.1081035
-8.21787,38,0.1056848
-8.21787,38.1,0.1052694
-8.21787,38.2,0.107347
-8.21787,38.3,0.1097677
-8.21787,38.4,0.1115545
-8.21787,38.5,0.1133034
-8.21787,38.6,0.1149378
-8.21787,38.7,0.1160537
-8.21787,38.8,0.1172536
-8.21787,38.9,0.1180624
-8.21787,39,0.1181483
-8.21787,39.1,0.1175481
-8.21787,39.2,0.1157422
-8.21787,39.3,0.1134613
-8.21787,39.4,0.1099929
-8.21787,39.5,0.1039345
-8.21787,39.6,0.09749911
-8.21787,39.7,0.0928473
-8.21787,39.8,0.08927296
-8.21787,39.9,0.08571897
-8.21787,40,0.08223124
-8.21787,40.1,0.07954791
-8.21787,40.2,0.07755202
-8.21787,40.3,0.07583725
-8.21787,40.4,0.07418199
-8.21787,40.5,0.07208019
-8.21787,40.6,0.07024903
-8.21787,40.7,0.06869934
-8.21787,40.8,0.06690051
-8.21787,40.9,0.06481058
-8.21787,41,0.06311172
-8.21787,41.1,0.06161357
-8.21787,41.2,0.06035509
-8.21787,41.3,0.05904697
-8.21787,41.4,0.0577786
-8.21787,41.5,0.05673094
-8.21787,41.6,0.05602444
-8.21787,41.7,0.05528321
-8.21787,41.8,0.0548422
-8.21787,41.9,0.05421892
-8.21787,42,0.05371827
-8.21787,42.1,0.05322926
-8.21787,42.2,0.05295366
-8.11787,36.9,0.2576172
-8.11787,37,0.2211152
-8.11787,37.1,0.1993536
-8.11787,37.2,0.1859134
-8.11787,37.3,0.1735711
-8.11787,37.4,0.1602161
-8.11787,37.5,0.141882
-8.11787,37.6,0.129325
-8.11787,37.7,0.1201986
-8.11787,37.8,0.1125527
-8.11787,37.9,0.1051571
-8.11787,38,0.1026129
-8.11787,38.1,0.1016748
-8.11787,38.2,0.1021959
-8.11787,38.3,0.1027699
-8.11787,38.4,0.104538
-8.11787,38.5,0.1057737
-8.11787,38.6,0.1065906
-8.11787,38.7,0.1071227
-8.11787,38.8,0.1076759
-8.11787,38.9,0.1081857
-8.11787,39,0.1080628
