lon,lat,mean
-7.41787,39.7,0.051
-7.41787,39.8,0.05
-7.41787,39.9,0.05
-7.41787,40,0.049
-7.41787,40.1,0.048
-7.41787,40.2,0.048
-7.41787,40.3,0.047
-7.41787,40.4,0.046
-7.41787,40.5,0.046
-7.41787,40.6,0.045
-7.41787,40.7,0.045
-7.41787,40.8,0.044
-7.41787,40.9,0.044
-7.41787,41,0.043
-7.41787,41.1,0.043
-7.41787,41.2,0.042
-7.41787,41.3,0.041
-7.41787,41.4,0.041
-7.41787,41.5,0.04
-7.41787,41.6,0.04
-7.41787,41.7,0.039
-7.41787,41.8,0.039
-7.41787,41.9,0.039
-7.41787,42,0.038
-7.41787,42.1,0.038
-7.41787,42.2,0.038
-7.31787,36.9,0.192
-7.31787,37,0.181
-7.31787,37.1,0.169
-7.31787,37.2,0.153
-7.31787,37.3,0.128
-7.31787,37.4,0.104
-7.31787,37.5,0.088
-7.31787,37.6,0.078
-7.31787,37.7,0.072
-7.31787,37.8,0.067
-7.31787,37.9,0.064
-7.31787,38,0.062
-7.31787,38.1,0.06
-7.31787,38.2,0.058
-7.31787,38.3,0.057
-7.31787,38.4,0.056
-7.31787,38.5,0.056
-7.31787,38.6,0.055
-7.31787,38.7,0.055
-7.31787,38.8,0.054
-7.31787,38.9,0.053
-7.31787,39,0.053
-7.31787,39.1,0.052
-7.31787,39.2,0.051
-7.31787,39.3,0.051
-7.31787,39.4,0.05
-7.31787,39.5,0.05
-7.31787,39.6,0.049
-7.31787,39.7,0.049
-7.31787,39.8,0.048
-7.31787,39.9,0.048
-7.31787,40,0.048
-7.31787,40.1,0.047
-7.31787,40.2,0.046
-7.31787,40.3,0.045
-7.31787,40.4,0.045
-7.31787,40.5,0.044
-7.31787,40.6,0.044
-7.31787,40.7,0.044
-7.31787,40.8,0.043
-7.31787,40.9,0.043
-7.31787,41,0.042
-7.31787,41.1,0.042
-7.31787,41.2,0.041
-7.31787,41.3,0.041
-7.31787,41.4,0.04
-7.31787,41.5,0.04
-7.31787,41.6,0.039
-7.31787,41.7,0.039
-7.31787,41.8,0.038
-7.31787,41.9,0.038
-7.31787,42,0.038
-7.31787,42.1,0.038
-7.31787,42.2,0.038
-7.21787,37,0.178
-7.21787,37.1,0.167
-7.21787,37.2,0.151
-7.21787,37.3,0.124
-7.21787,37.4,0.099
-7.21787,37.5,0.085
-7.21787,37.6,0.075
-7.21787,37.7,0.068
-7.21787,37.8,0.064
-7.21787,37.9,0.061
-7.21787,38,0.059
-7.21787,38.1,0.057
-7.21787,38.2,0.056
-7.21787,38.3,0.055
-7.21787,38.4,0.054
-7.21787,38.5,0.053
-7.21787,38.6,0.053
-7.21787,38.7,0.052
-7.21787,38.8,0.052
-7.21787,38.9,0.051
-7.21787,39,0.05
-7.21787,39.1,0.05
-7.21787,39.2,0.049
-7.21787,39.3,0.049
-7.21787,39.4,0.048
-7.21787,39.5,0.048
-7.21787,39.6,0.047
-7.21787,39.7,0.047
-7.21787,39.8,0.047
-7.21787,39.9,0.046
-7.21787,40,0.046
-7.21787,40.1,0.046
-7.21787,40.2,0.045
-7.21787,40.3,0.044
-7.21787,40.4,0.044
-7.21787,40.5,0.043
-7.21787,40.6,0.043
-7.21787,40.7,0.042
-7.21787,40.8,0.042
-7.21787,40.9,0.041
-7.21787,41,0.041
-7.21787,41.1,0.041
-7.21787,41.2,0.04
-7.21787,41.3,0.04
-7.21787,41.4,0.039
-7.21787,41.5,0.039
-7.21787,41.6,0.038
-7.21787,41.7,0.038
-7.21787,41.8,0.038
-7.21787,41.9,0.037
-7.21787,42,0.037
-7.21787,42.1,0.037
-7.21787,42.2,0.037
-7.11787,37,0.174
-7.11787,37.1,0.162
-7.11787,37.2,0.145
-7.11787,37.3,0.119
-7.11787,37.4,0.095
-7.11787,37.5,0.081
-7.11787,37.6,0.072
-7.11787,37.7,0.065
-7.11787,37.8,0.061
-7.11787,37.9,0.058
-7.11787,38,0.056
-7.11787,38.1,0.055
-7.11787,38.2,0.053
-7.11787,38.3,0.052
-7.11787,38.4,0.052
-7.11787,38.5,0.051
-7.11787,38.6,0.05
-7.11787,38.7,0.05
-7.11787,38.8,0.049
-7.11787,38.9,0.049
-7.11787,39,0.048
-7.11787,39.1,0.048
-7.11787,39.2,0.047
-7.11787,39.3,0.047
-7.11787,39.4,0.046
-7.11787,39.5,0.046
-7.11787,39.6,0.046
-7.11787,39.7,0.045
-7.11787,39.8,0.045
-7.11787,39.9,0.045
-7.11787,40,0.045
-7.11787,40.1,0.044
-7.11787,40.2,0.044
-7.11787,40.3,0.043
-7.11787,40.4,0.042
-7.11787,40.5,0.042
-7.11787,40.6,0.041
-7.11787,40.7,0.041
-7.11787,40.8,0.041
-7.11787,40.9,0.04
-7.11787,41,0.04
-7.11787,41.1,0.04
-7.11787,41.2,0.039
-7.11787,41.3,0.039
-7.11787,41.4,0.039
-7.11787,41.5,0.038
-7.11787,41.6,0.038
-7.11787,41.7,0.037
-7.11787,41.8,0.037
-7.11787,41.9,0.037
-7.11787,42,0.037
-7.11787,42.1,0.036
-7.11787,42.2,0.036
-7.01787,36.9,0.179
-7.01787,37,0.169
-7.01787,37.1,0.156
-7.01787,37.2,0.137
-7.01787,37.3,0.113
-7.01787,37.4,0.092
-7.01787,37.5,0.078
-7.01787,37.6,0.069
-7.01787,37.7,0.062
-7.01787,37.8,0.058
-7.01787,37.9,0.055
-7.01787,38,0.053
-7.01787,38.1,0.052
-7.01787,38.2,0.051
-7.01787,38.3,0.05
-7.01787,38.4,0.049
-7.01787,38.5,0.049
-7.01787,38.6,0.048
-7.01787,38.7,0.048
-7.01787,38.8,0.047
-7.01787,38.9,0.047
-7.01787,39,0.046
-7.01787,39.1,0.046
-7.01787,39.2,0.045
-7.01787,39.3,0.045
-7.01787,39.4,0.045
-7.01787,39.5,0.044
-7.01787,39.6,0.044
-7.01787,39.7,0.044
-7.01787,39.8,0.044
-7.01787,39.9,0.043
-7.01787,40,0.043
-7.01787,40.1,0.043
-7.01787,40.2,0.042
-7.01787,40.3,0.042
-7.01787,40.4,0.041
-7.01787,40.5,0.04
-7.01787,40.6,0.04
-7.01787,40.7,0.04
-7.01787,40.8,0.039
-7.01787,40.9,0.039
-7.01787,41,0.039
-7.01787,41.1,0.039
-7.01787,41.2,0.038
-7.01787,41.3,0.038
-7.01787,41.4,0.038
-7.01787,41.5,0.038
-7.01787,41.6,0.037
-7.01787,41.7,0.037
-7.01787,41.8,0.037
-7.01787,41.9,0.037
-7.01787,42,0.036
-7.01787,42.1,0.036
-7.01787,42.2,0.036
-6.91787,36.9,0.173
-6.91787,37,0.162
-6.91787,37.1,0.147
-6.91787,37.2,0.126
-6.91787,37.3,0.106
-6.91787,37.4,0.088
-6.91787,37.5,0.075
-6.91787,37.6,0.066
-6.91787,37.7,0.06
-6.91787,37.8,0.055
-6.91787,37.9,0.052
-6.91787,38,0.05
-6.91787,38.1,0.049
-6.91787,38.2,0.048
-6.91787,38.3,0.048
-6.91787,38.4,0.047
-6.91787,38.5,0.047
-6.91787,38.6,0.046
-6.91787,38.7,0.046
-6.91787,38.8,0.045
-6.91787,38.9,0.045
-6.91787,39,0.044
-6.91787,39.1,0.044
-6.91787,39.2,0.044
-6.91787,39.3,0.044
-6.91787,39.4,0.043
-6.91787,39.5,0.043
-6.91787,39.6,0.042
-6.91787,39.7,0.042
-6.91787,39.8,0.042
-6.91787,39.9,0.042
-6.91787,40,0.042
-6.91787,40.1,0.041
-6.91787,40.2,0.041
-6.91787,40.3,0.04
-6.91787,40.4,0.04
-6.91787,40.5,0.039
-6.91787,40.6,0.039
-6.91787,40.7,0.038
-6.91787,40.8,0.038
-6.91787,40.9,0.038
-6.91787,41,0.038
-6.91787,41.1,0.038
-6.91787,41.2,0.037
-6.91787,41.3,0.037
-6.91787,41.4,0.037
-6.91787,41.5,0.037
-6.91787,41.6,0.037
-6.91787,41.7,0.036
-6.91787,41.8,0.036
-6.91787,41.9,0.036
-6.91787,42,0.036
-6.91787,42.1,0.035
-6.91787,42.2,0.035
-6.81787,36.9,0.164
-6.81787,37,0.15
-6.81787,37.1,0.133
-6.81787,37.2,0.115
-6.81787,37.3,0.099
-6.81787,37.4,0.085
-6.81787,37.5,0.072
-6.81787,37.6,0.063
-6.81787,37.7,0.057
-6.81787,37.8,0.053
-6.81787,37.9,0.049
-6.81787,38,0.047
-6.81787,38.1,0.046
-6.81787,38.2,0.046
-6.81787,38.3,0.045
-6.81787,38.4,0.045
-6.81787,38.5,0.044
-6.81787,38.6,0.044
-6.81787,38.7,0.044
-6.81787,38.8,0.043
-6.81787,38.9,0.043
-6.81787,39,0.043
-6.81787,39.1,0.042
-6.81787,39.2,0.042
-6.81787,39.3,0.042
-6.81787,39.4,0.041
-6.81787,39.5,0.041
-6.81787,39.6,0.041
-6.81787,39.7,0.041
-6.81787,39.8,0.041
-6.81787,39.9,0.04
-6.81787,40,0.04
-6.81787,40.1,0.04
-6.81787,40.2,0.039
-6.81787,40.3,0.039
-6.81787,40.4,0.038
-6.81787,40.5,0.037
-6.81787,40.6,0.037
-6.81787,40.7,0.037
-6.81787,40.8,0.037
-6.81787,40.9,0.037
-6.81787,41,0.037
-6.81787,41.1,0.037
-6.81787,41.2,0.036
-6.81787,41.3,0.036
-6.81787,41.4,0.036
-6.81787,41.5,0.036
-6.81787,41.6,0.036
-6.81787,41.7,0.036
-6.81787,41.8,0.036
-6.81787,41.9,0.035
-6.81787,42,0.035
-6.81787,42.1,0.035
-6.81787,42.2,0.035
-6.71787,36.9,0.148
-6.71787,37,0.133
-6.71787,37.1,0.118
-6.71787,37.2,0.105
-6.71787,37.3,0.093
-6.71787,37.4,0.081
-6.71787,37.5,0.069
-6.71787,37.6,0.061
-6.71787,37.7,0.055
-6.71787,37.8,0.051
-6.71787,37.9,0.047
-6.71787,38,0.045
-6.71787,38.1,0.044
-6.71787,38.2,0.043
-6.71787,38.3,0.043
-6.71787,38.4,0.043
-6.71787,38.5,0.042
-6.71787,38.6,0.042
-6.71787,38.7,0.042
-6.71787,38.8,0.041
-6.71787,38.9,0.041
-6.71787,39,0.041
-6.71787,39.1,0.041
-6.71787,39.2,0.04
-6.71787,39.3,0.04
-6.71787,39.4,0.04
-6.71787,39.5,0.04
-6.71787,39.6,0.04
-6.71787,39.7,0.039
-6.71787,39.8,0.039
-6.71787,39.9,0.039
-6.71787,40,0.039
-6.71787,40.1,0.038
-6.71787,40.2,0.038
-6.71787,40.3,0.037
-6.71787,40.4,0.036
-6.71787,40.5,0.035
-6.71787,40.6,0.035
-6.71787,40.7,0.035
-6.71787,40.8,0.035
-6.71787,40.9,0.035
-6.71787,41,0.035
-6.71787,41.1,0.035
-6.71787,41.2,0.035
-6.71787,41.3,0.035
-6.71787,41.4,0.035
-6.71787,41.5,0.035
-6.71787,41.6,0.035
-6.71787,41.7,0.035
-6.71787,41.8,0.035
-6.71787,41.9,0.035
-6.71787,42,0.035
-6.71787,42.1,0.034
-6.71787,42.2,0.034
-6.61787,36.9,0.129
-6.61787,37,0.118
-6.61787,37.1,0.107
-6.61787,37.2,0.097
-6.61787,37.3,0.088
-6.61787,37.4,0.078
-6.61787,37.5,0.067
-6.61787,37.6,0.059
-6.61787,37.7,0.053
-6.61787,37.8,0.049
-6.61787,37.9,0.045
-6.61787,38,0.043
-6.61787,38.1,0.041
-6.61787,38.2,0.041
-6.61787,38.3,0.041
-6.61787,38.4,0.041
-6.61787,38.5,0.04
-6.61787,38.6,0.04
-6.61787,38.7,0.04
-6.61787,38.8,0.04
-6.61787,38.9,0.04
-6.61787,39,0.039
-6.61787,39.1,0.039
-6.61787,39.2,0.039
-6.61787,39.3,0.039
-6.61787,39.4,0.039
-6.61787,39.5,0.038
-6.61787,39.6,0.038
-6.61787,39.7,0.038
-6.61787,39.8,0.038
-6.61787,39.9,0.037
-6.61787,40,0.037
-6.61787,40.1,0.036
-6.61787,40.2,0.036
-6.61787,40.3,0.035
-6.61787,40.4,0.033
-6.61787,40.5,0.033
-6.61787,40.6,0.033
-6.61787,40.7,0.033
-6.61787,40.8,0.033
-6.61787,40.9,0.034
-6.61787,41,0.034
-6.61787,41.1,0.034
-6.61787,41.2,0.034
-6.61787,41.3,0.034
-6.61787,41.4,0.034
-6.61787,41.5,0.034
-6.61787,41.6,0.034
-6.61787,41.7,0.034
-6.61787,41.8,0.034
-6.61787,41.9,0.034
-6.61787,42,0.034
-6.61787,42.1,0.034
-6.61787,42.2,0.034
-6.51787,36.9,0.117
-6.51787,37,0.108
-6.51787,37.1,0.099
-6.51787,37.2,0.092
-6.51787,37.3,0.084
-6.51787,37.4,0.076
-6.51787,37.5,0.066
-6.51787,37.6,0.057
-6.51787,37.7,0.051
-6.51787,37.8,0.047
-6.51787,37.9,0.044
-6.51787,38,0.041
-6.51787,38.1,0.04
-6.51787,38.2,0.039
-6.51787,38.3,0.039
-6.51787,38.4,0.039
-6.51787,38.5,0.039
-6.51787,38.6,0.039
-6.51787,38.7,0.039
-6.51787,38.8,0.038
-6.51787,38.9,0.038
-6.51787,39,0.038
-6.51787,39.1,0.038
-6.51787,39.2,0.038
-6.51787,39.3,0.037
-6.51787,39.4,0.037
-6.51787,39.5,0.037
-6.51787,39.6,0.037
-6.51787,39.7,0.037
-6.51787,39.8,0.036
-6.51787,39.9,0.036
-6.51787,40,0.035
-6.51787,40.1,0.035
-6.51787,40.2,0.034
-6.51787,40.3,0.032
-6.51787,40.4,0.031
-6.51787,40.5,0.03
-6.51787,40.6,0.031
-6.51787,40.7,0.031
-6.51787,40.8,0.032
-6.51787,40.9,0.032
-6.51787,41,0.033
-6.51787,41.1,0.033
-6.51787,41.2,0.033
-6.51787,41.3,0.033
-6.51787,41.4,0.034
-6.51787,41.5,0.034
-6.51787,41.6,0.034
-6.51787,41.7,0.034
-6.51787,41.8,0.034
-6.51787,41.9,0.034
-6.51787,42,0.033
-6.51787,42.1,0.033
-6.51787,42.2,0.033
-6.41787,36.9,0.107
-6.41787,37,0.1
-6.41787,37.1,0.093
-6.41787,37.2,0.087
-6.41787,37.3,0.08
-6.41787,37.4,0.073
-6.41787,37.5,0.065
-6.41787,37.6,0.056
-6.41787,37.7,0.05
-6.41787,37.8,0.045
-6.41787,37.9,0.042
-6.41787,38,0.04
-6.41787,38.1,0.038
-6.41787,38.2,0.037
-6.41787,38.3,0.037
-6.41787,38.4,0.037
-6.41787,38.5,0.037
-6.41787,38.6,0.037
-6.41787,38.7,0.037
-6.41787,38.8,0.037
-6.41787,38.9,0.037
-6.41787,39,0.036
-6.41787,39.1,0.036
-6.41787,39.2,0.036
-6.41787,39.3,0.036
-6.41787,39.4,0.036
-6.41787,39.5,0.036
-6.41787,39.6,0.035
-6.41787,39.7,0.035
-6.41787,39.8,0.035
-6.41787,39.9,0.034
-6.41787,40,0.034
-6.41787,40.1,0.033
-6.41787,40.2,0.031
-6.41787,40.3,0.03
-6.41787,40.4,0.029
-6.41787,40.5,0.028
-6.41787,40.6,0.029
-6.41787,40.7,0.029
-6.41787,40.8,0.03
-6.41787,40.9,0.031
-6.41787,41,0.032
-6.41787,41.1,0.032
-6.41787,41.2,0.032
-6.41787,41.3,0.032
-6.41787,41.4,0.033
-6.41787,41.5,0.033
-6.41787,41.6,0.033
-6.41787,41.7,0.033
-6.41787,41.8,0.033
-6.41787,41.9,0.033
-6.41787,42,0.033
-6.41787,42.1,0.033
-6.41787,42.2,0.033
-6.31787,36.9,0.099
-6.31787,37,0.094
-6.31787,37.1,0.088
-6.31787,37.2,0.083
-6.31787,37.3,0.077
-6.31787,37.4,0.071
-6.31787,37.5,0.064
-6.31787,37.6,0.055
-6.31787,37.7,0.049
-6.31787,37.8,0.044
-6.31787,37.9,0.041
-6.31787,38,0.039
-6.31787,38.1,0.037
-6.31787,38.2,0.036
-6.31787,38.3,0.035
-6.31787,38.4,0.035
-6.31787,38.5,0.035
-6.31787,38.6,0.035
-6.31787,38.7,0.035
-6.31787,38.8,0.035
-6.31787,38.9,0.035
-6.31787,39,0.035
-6.31787,39.1,0.035
-6.31787,39.2,0.035
-6.31787,39.3,0.035
-6.31787,39.4,0.035
-6.31787,39.5,0.034
-6.31787,39.6,0.034
-6.31787,39.7,0.034
-6.31787,39.8,0.034
-6.31787,39.9,0.033
-6.31787,40,0.032
-6.31787,40.1,0.031
-6.31787,40.2,0.029
-6.31787,40.3,0.028
-6.31787,40.4,0.027
-6.31787,40.5,0.027
-6.31787,40.6,0.027
-6.31787,40.7,0.027
-6.31787,40.8,0.028
-6.31787,40.9,0.029
-6.31787,41,0.03
-6.31787,41.1,0.031
-6.31787,41.2,0.031
-6.31787,41.3,0.032
-6.31787,41.4,0.032
-6.31787,41.5,0.032
-6.31787,41.6,0.032
-6.31787,41.7,0.032
-6.31787,41.8,0.032
-6.31787,41.9,0.032
-6.31787,42,0.032
-6.31787,42.1,0.032
-6.31787,42.2,0.032
-6.21787,36.9,0.093
-6.21787,37,0.089
-6.21787,37.1,0.084
-6.21787,37.2,0.08
-6.21787,37.3,0.075
-6.21787,37.4,0.07
-6.21787,37.5,0.063
-6.21787,37.6,0.055
-6.21787,37.7,0.048
-6.21787,37.8,0.044
-6.21787,37.9,0.04
-6.21787,38,0.038
-6.21787,38.1,0.036
-6.21787,38.2,0.035
-6.21787,38.3,0.034
-6.21787,38.4,0.033
-6.21787,38.5,0.033
-6.21787,38.6,0.034
-6.21787,38.7,0.034
-6.21787,38.8,0.034
-6.21787,38.9,0.034
-6.21787,39,0.034
-6.21787,39.1,0.034
-6.21787,39.2,0.034
-6.21787,39.3,0.034
-6.21787,39.4,0.033
-6.21787,39.5,0.033
-6.21787,39.6,0.033
-6.21787,39.7,0.033
-6.21787,39.8,0.032
-6.21787,39.9,0.031
-6.21787,40,0.03
-6.21787,40.1,0.028
-6.21787,40.2,0.027
-6.21787,40.3,0.026
-6.21787,40.4,0.025
-6.21787,40.5,0.025
-6.21787,40.6,0.025
-6.21787,40.7,0.026
-6.21787,40.8,0.027
-6.21787,40.9,0.028
-6.21787,41,0.029
-6.21787,41.1,0.029
-6.21787,41.2,0.03
-6.21787,41.3,0.031
-6.21787,41.4,0.031
-6.21787,41.5,0.031
-6.21787,41.6,0.031
-6.21787,41.7,0.031
-6.21787,41.8,0.032
-6.21787,41.9,0.032
-6.21787,42,0.032
-6.21787,42.1,0.032
-6.21787,42.2,0.031
